title,tags,lat,lon,url,date_taken
Barcelona,barcelona street people,41.381574,2.169735,https://live.staticflickr.com/5049/29987866696_400c2e2976_m.jpg,2016-08-31 14:03:34
barcelona,barcelona,41.385856,2.164843,https://live.staticflickr.com/4030/4424625525_2a3e56eaea_m.jpg,2010-03-06 17:26:28
Barcelona,barcelona travel spain,41.403821,2.174466,https://live.staticflickr.com/5597/15389666478_13115705bd_m.jpg,2014-09-25 20:25:36
Barcelona,barcelona nikolaus niki schreinlechner,41.373652,2.156796,https://live.staticflickr.com/5780/20498790974_fd1c2d1c3d_m.jpg,2015-08-28 14:01:43
Barcelona Cataluña España,barcelona puerto anochecer catalunya,41.353360,2.175292,https://live.staticflickr.com/65535/51668568249_8507bec450_m.jpg,2021-11-09 20:31:28
Barcelona,barcelona spain,41.384536,2.178726,https://live.staticflickr.com/7453/11653823483_7e111a6023_m.jpg,2012-10-16 11:52:42
Barcelona,barcelona spain,41.698169,2.846829,https://live.staticflickr.com/6145/6002126749_e8539c8802_m.jpg,2011-07-26 01:13:56
Barcelona,barcelona spain,41.385719,2.170049,https://live.staticflickr.com/6150/6002091403_fb785db12a_m.jpg,2011-07-25 18:23:00
Barcelona,barcelona panorama catalunia,41.385719,2.170049,https://live.staticflickr.com/8037/8030541204_b4f7cecd6c_m.jpg,2012-04-23 15:38:56
Barcelona,barcelona rambla,41.379763,2.174456,https://live.staticflickr.com/2106/2131789838_76c25cbf1a_m.jpg,2007-12-14 14:14:39
Barcelona,barcelona,41.407950,2.085866,https://live.staticflickr.com/8138/28776572310_2fe3409993_m.jpg,2016-02-05 08:00:34
Barcelona,barcelona spain,41.375995,2.177652,https://live.staticflickr.com/7533/16046170858_10c6d61719_m.jpg,2015-01-08 19:43:21
Barcelona,barcelona catalunya nikon reflejos reflections cutout,41.393511,2.202082,https://live.staticflickr.com/65535/54218742915_f8a8a2cf67_m.jpg,2019-11-30 08:30:55
Barcelona,barcelona spain beach,41.387112,2.197759,https://live.staticflickr.com/1833/29108987617_166b27c548_m.jpg,2017-04-08 18:57:16
Barcelona,barcelona gaudi select,41.387370,2.184219,https://live.staticflickr.com/7376/9415933855_ba645b26ab_m.jpg,2013-07-24 16:13:28
Barcelona,barcelona rambla,41.379763,2.174456,https://live.staticflickr.com/2237/2131017719_1dc345b024_m.jpg,2007-12-14 14:25:10
Barcelona,barcelona,41.401020,2.171173,https://live.staticflickr.com/7474/15851309787_968fbba5d9_m.jpg,2014-12-12 18:21:31
Barcelona,barcelona spain,41.403611,2.174444,https://live.staticflickr.com/44/191036381_e9d6c14653_m.jpg,1998-07-01 00:00:00
Barcelona,barcelona hdr,41.385719,2.170049,https://live.staticflickr.com/6170/6170141847_6b468e25fc_m.jpg,2011-07-19 16:56:11
Barcelona ... 2002,natasha barcelona,41.381920,2.173855,https://live.staticflickr.com/4871/33155503098_6edbe76733_m.jpg,2002-10-01 00:00:00
Barcelona. Parque Güell,barcelona parque catalunya cataluña,41.414989,2.149887,https://live.staticflickr.com/65535/52310102593_a2e46da71f_m.jpg,2022-08-25 11:43:52
Barcelona,barcelona,41.407329,2.214260,https://live.staticflickr.com/8374/8543893203_dc26247266_m.jpg,2013-03-10 13:31:07
Barcelona,barcelona 2020 spain,41.393544,2.205425,https://live.staticflickr.com/65535/50444608622_56a0fc8137_m.jpg,2020-10-03 14:12:37
Barcelona,barcelona spain,41.698169,2.846829,https://live.staticflickr.com/6150/6002123373_5c8a2d4990_m.jpg,2011-07-26 01:10:15
Barcelona,barcelona catalunya nikon bicicletas ruedas,41.375375,2.149404,https://live.staticflickr.com/65535/54359884028_093bb6fcea_m.jpg,2020-05-11 20:52:16
Barcelona,barcelona raval mnac,41.379594,2.165873,https://live.staticflickr.com/3924/14537508801_6494895429_m.jpg,2014-06-29 22:11:35
Barcelona,barcelona spain,41.698169,2.846829,https://live.staticflickr.com/6128/6002675448_ea808b7e00_m.jpg,2011-07-26 01:14:58
Barcelona,barcelona vacation 2006 absoft,41.398767,2.168769,https://live.staticflickr.com/118/268110469_0d84eadf75_m.jpg,2006-10-08 13:15:42
Barcelona MNAC,barcelona,41.375327,2.150573,https://live.staticflickr.com/65535/33839940238_5f41b4a03c_m.jpg,2019-04-19 14:26:37
Barcelona,barcelona spain 2017,41.387041,2.196158,https://live.staticflickr.com/4744/24836052037_d511fa359b_m.jpg,2017-12-27 12:19:37
Barcelona,barcelona spain,41.385719,2.170049,https://live.staticflickr.com/6009/6002652186_566082e59e_m.jpg,2011-07-25 20:06:49
Barcelona,barcelona spain,41.385719,2.170049,https://live.staticflickr.com/6146/6002603994_c2157ebc53_m.jpg,2011-07-25 19:19:50
Barcelona,barcelona spain,41.380186,2.175138,https://live.staticflickr.com/65535/51970524502_8a70bf9b1d_m.jpg,2022-03-17 23:51:02
Barcelona,barcelona gaudi select,41.387370,2.184219,https://live.staticflickr.com/2890/9415930229_9fd514fb5e_m.jpg,2013-07-26 10:32:19
Barcelona,barcelona,41.401793,2.169113,https://live.staticflickr.com/74/161598404_36a1ef7ace_m.jpg,2006-05-30 17:55:54
Barcelona,barcelona vacation 2006 absoft,41.398767,2.168769,https://live.staticflickr.com/93/268105477_525a62618f_m.jpg,2006-10-06 22:47:28
"Barcelona, la catedral",barcelona catedral catalunya cataluña,41.385341,2.175121,https://live.staticflickr.com/65535/52099940708_034f1285d7_m.jpg,2022-05-26 06:48:07
Barcelona,barcelona vacation 2006 absoft,41.398767,2.168769,https://live.staticflickr.com/88/268107397_0bb258395f_m.jpg,2006-10-07 22:01:36
Barcelona,barcelona vacation 2006 absoft,41.398767,2.168769,https://live.staticflickr.com/99/268108573_f0d761cd26_m.jpg,2006-10-08 11:21:14
barcelona.,barcelona shadow spain,41.384021,2.172546,https://live.staticflickr.com/4061/4712609486_583696725d_m.jpg,2010-05-18 18:56:19
Barcelona,barcelona spain,41.386802,2.132000,https://live.staticflickr.com/65535/51971814049_43a4c4a4a4_m.jpg,2022-03-19 00:46:52
Barcelona,barcelona,41.376196,2.177438,https://live.staticflickr.com/5530/11456624476_c5807354e6_m.jpg,2012-05-11 13:10:40
Barcelona,barcelona spain,41.403531,2.186837,https://live.staticflickr.com/2772/5865599338_d19cc85374_m.jpg,2009-06-17 15:14:32
Barcelona,barcelona,41.386597,2.170486,https://live.staticflickr.com/8092/8500786164_04549706d9_m.jpg,2009-09-22 18:14:53
Barcelona,2018 barcelona montserrat olympus,41.403829,2.174960,https://live.staticflickr.com/1757/41648633974_6e35ed9741_m.jpg,2018-05-19 12:58:41
Barcelona,barcelona 2019 spain,41.378911,2.175247,https://live.staticflickr.com/7840/46452273545_46ca6e36a1_m.jpg,2019-03-12 16:18:46
Barcelona,barcelona travel spain barca espana,41.386452,2.174069,https://live.staticflickr.com/6169/6194843825_3606ab9ce0_m.jpg,2011-06-27 13:30:14
Barcelona,barcelona playa,41.393551,2.206363,https://live.staticflickr.com/976/40028152730_f2ca667c24_m.jpg,2018-02-09 09:39:11
Barcelona,barcelona catalunya nikon reflejos reflections,41.400875,2.186279,https://live.staticflickr.com/65535/54203664120_2a73351fc8_m.jpg,2019-07-20 18:56:00
Barcelona,barcelona spain,41.383952,2.130705,https://live.staticflickr.com/65535/51972090935_e3cb05e195_m.jpg,2022-03-18 11:17:49
Barcelona,barcelona,41.383506,2.161560,https://live.staticflickr.com/3082/2903822601_729d382cc5_m.jpg,2008-10-01 07:50:48
Barcelona,barcelona spain,41.385719,2.170049,https://live.staticflickr.com/6010/5973211083_427657beb3_m.jpg,2011-01-07 21:32:47
Barcelona,barcelona 2021 spain,41.387955,2.171008,https://live.staticflickr.com/65535/51252291049_7e13053a5e_m.jpg,2021-06-14 16:19:54
Barcelona,barcelona arquitectura varios,41.384053,2.178661,https://live.staticflickr.com/2676/3989223109_d12238731d_m.jpg,2009-10-07 12:16:41
Barcelona,barcelona city wall ruins,41.385719,2.170049,https://live.staticflickr.com/7210/7009443359_cd91a8743b_m.jpg,2010-07-27 07:54:12
Barcelona,barcelona spain,41.400539,2.169227,https://live.staticflickr.com/61/191038680_d57a7b8d92_m.jpg,1998-07-01 00:00:00
Barcelona,barcelona spain,41.385719,2.170049,https://live.staticflickr.com/6139/5973192225_8a7b686d81_m.jpg,2011-01-12 02:52:06
Barcelona,barcelona spain,41.400539,2.169227,https://live.staticflickr.com/61/191038359_3eaf3487b6_m.jpg,1998-07-01 00:00:00
Barcelona,barcelona,41.415916,2.029247,https://live.staticflickr.com/8267/28986390751_4d8669ae58_m.jpg,2016-02-05 08:00:07
Barcelona,barcelona metro cataluña,41.381509,2.172868,https://live.staticflickr.com/8760/16615990934_bb959f1fa0_m.jpg,2012-12-27 16:48:26
Barcelona,barcelona spain gaudi espagne barcelone,41.365987,2.174606,https://live.staticflickr.com/8422/7677984190_e83d4ce4b7_m.jpg,2012-06-02 12:57:47
Barcelona,barcelona spain,41.400539,2.169227,https://live.staticflickr.com/76/191041438_688fb2efe2_m.jpg,1998-07-01 00:00:00
Barcelona,barcelona spain,41.380438,2.174472,https://live.staticflickr.com/65535/51972091180_bfa9e8fb8b_m.jpg,2022-03-18 00:56:34
Barcelona,barcelona catalunya nikon vuelta ciclismo bicicleta carrera,41.384971,2.155079,https://live.staticflickr.com/65535/53154233197_773cc60dde_m.jpg,2023-08-26 16:14:04
Barcelona,barcelona spain,41.378909,2.174134,https://live.staticflickr.com/4464/36615846093_1dc72809fa_m.jpg,2017-08-08 09:21:01
Barcelona,barcelona,41.415182,2.152891,https://live.staticflickr.com/5302/5570356003_f3eb1c342d_m.jpg,2011-02-21 11:40:07
Barcelona,barcelona catalunya nikon ciudad city urbana escultura sculpture,41.378933,2.168834,https://live.staticflickr.com/65535/54367076391_22fde3141e_m.jpg,2020-05-26 20:39:04
Barcelona,barcelona catalunya nikon ciudad city urbana,41.435278,2.189573,https://live.staticflickr.com/65535/54238272080_af523f72bf_m.jpg,2020-02-18 18:37:39
Barcelona,barcelona travel spain,41.384311,2.175421,https://live.staticflickr.com/8406/15822005255_bb5064cb10_m.jpg,2014-09-23 12:39:32
Barcelona,barcelona spain,41.378066,2.145477,https://live.staticflickr.com/65535/51972089125_e0c5339cac_m.jpg,2022-03-19 00:19:41
Barcelona,spain barcelona monochrome,41.378829,2.176827,https://live.staticflickr.com/736/32135509456_3f7e2813f3_m.jpg,2016-12-24 14:46:04
Barcelona,barcelona spain,41.400539,2.169227,https://live.staticflickr.com/64/191042566_c32511c3b0_m.jpg,1998-07-01 00:00:00
Barcelona,barcelona spain,41.380113,2.175280,https://live.staticflickr.com/65535/51972092625_628a3e7bf1_m.jpg,2022-03-16 20:43:29
Barcelona,barcelona spain,41.385719,2.170049,https://live.staticflickr.com/2884/9188241564_8b419bcbbb_m.jpg,2012-09-19 18:09:31
Barcelona,barcelona 2019 spain,41.380005,2.175477,https://live.staticflickr.com/7806/46643988274_d0d3039950_m.jpg,2019-03-12 16:06:37
Barcelona,barcelona,41.390010,2.172417,https://live.staticflickr.com/3570/3474834053_f9eb0acacf_m.jpg,2006-06-29 16:01:24
Arches,barcelona extraordinarilyimpressive,41.380151,2.175322,https://live.staticflickr.com/1542/24183470156_cd21a4d846_m.jpg,2016-08-26 00:00:00
Barcelona,barcelona 2019 spain,41.379094,2.174997,https://live.staticflickr.com/7804/46643987754_44c4b5d46b_m.jpg,2019-03-12 16:17:39
Barcelona,barcelona torreagbar,41.403370,2.189776,https://live.staticflickr.com/8526/8675030523_087227a777_m.jpg,2013-04-12 06:51:26
Barcelona,barcelona,41.380978,2.181665,https://live.staticflickr.com/5138/5570936852_7464e1b921_m.jpg,2011-02-20 12:52:54
Barcelona,barcelona spain,41.383300,2.183300,https://live.staticflickr.com/7519/16204382261_8a5120731e_m.jpg,2014-12-29 17:28:27
"Barcelona """,barcelona,41.371140,2.189712,https://live.staticflickr.com/6153/6175263123_67240b4321_m.jpg,2011-01-23 13:40:06
Barcelona,barcelona,41.373717,2.134094,https://live.staticflickr.com/2607/3826925428_5a21381ce1_m.jpg,2009-08-05 12:07:38
Barcelona,barcelona spain,41.388619,2.169036,https://live.staticflickr.com/65535/51970335197_09f0404ca1_m.jpg,2022-03-25 15:49:27
Barcelona,barcelona capodanno,41.404368,2.215118,https://live.staticflickr.com/2410/2210273784_78f2ffde7e_m.jpg,2006-12-01 00:00:00
Barcelona,barcelona catalunya,41.374650,2.178082,https://live.staticflickr.com/4008/4567551755_056cfce4b4_m.jpg,2009-04-13 15:44:31
Barcelona,barcelona,41.390010,2.172417,https://live.staticflickr.com/3408/3474850675_a5891bf118_m.jpg,2006-06-29 20:55:29
My best picture taken with a smartphone :) #Barcelona,barcelona,41.387324,2.166291,https://live.staticflickr.com/8191/29459084582_001772c3c1_m.jpg,2016-08-31 20:00:51
Barcelona,barcelona,41.386082,2.167739,https://live.staticflickr.com/8232/8500909632_f3ab34a965_m.jpg,2008-04-26 16:32:14
Barcelona,barcelona city building,41.412994,2.199668,https://live.staticflickr.com/5238/5826274350_5e3726a04c_m.jpg,2009-08-16 16:42:25
Barcelona,barcelona summer spain,41.442726,2.142333,https://live.staticflickr.com/1557/24180149426_e187bf311a_m.jpg,2015-08-06 21:14:48
Barcelona,barcelona catalunya martinesodaigui,41.380028,2.173061,https://live.staticflickr.com/3826/9708842903_93df8b0b66_m.jpg,2013-07-20 19:40:36
Barcelona,barcelona,41.385051,2.178039,https://live.staticflickr.com/1578/23920276340_5c6d953d92_m.jpg,2016-01-03 16:33:22
Barcelona,barcelona spain,41.381638,2.172632,https://live.staticflickr.com/2891/13605149985_8bb1879a4f_m.jpg,2014-04-03 17:18:40
barcelona,barcelona heart sans,41.385567,2.149028,https://live.staticflickr.com/5446/8876708617_cb4cfe47e2_m.jpg,2008-08-22 12:57:45
Barcelona,barcelona spain,41.403611,2.174444,https://live.staticflickr.com/47/191033421_3540dfbb2b_m.jpg,1998-07-01 00:00:00
Barcelona,barcelona 2010,41.384400,2.172150,https://live.staticflickr.com/3807/9433348727_393a5631b5_m.jpg,2010-10-08 18:56:00
Barcelona,barcelona spain,41.387144,2.176880,https://live.staticflickr.com/174/393074244_89347beecc_m.jpg,2007-02-12 14:15:43
Barcelona,barcelona catalunya,41.388400,2.169370,https://live.staticflickr.com/8387/8672394045_2eeed472de_m.jpg,2011-10-30 16:41:59
Barcelona,barcelona 2019 spain,41.391513,2.164991,https://live.staticflickr.com/7872/39886391963_47a238bf87_m.jpg,2019-01-16 13:00:40
